ep,num,start,end,chara,script
13,191,"00:20:02,078","00:20:06,015",,大すきな人を助けるために
13,191,"00:20:02,078","00:20:06,015",,プリキュアしてるんでしょ？
13,192,"00:20:06,015","00:20:09,569",,わたしも　大すきなみんなのために
13,192,"00:20:06,015","00:20:09,569",,プリキュアしてる
13,193,"00:20:09,569","00:20:11,721",,だから　いっしょにがんばろう！
13,194,"00:20:11,721","00:20:16,692",,２人はプリキュアなんだから
13,194,"00:20:11,721","00:20:16,692",,ねっ？
13,195,"00:20:16,692","00:20:19,829",,意地をはってても
13,195,"00:20:16,692","00:20:19,829",,ファントムには勝てないぜ
13,196,"00:20:19,829","00:20:21,564",,ぐらさん！
13,197,"00:20:21,564","00:20:24,667",,できること全部ぶつけなきゃ
13,197,"00:20:21,564","00:20:24,667",,太刀打ちできない
13,198,"00:20:24,667","00:20:27,867",,ヤツはそういう相手だぜ
13,199,"00:20:29,755","00:20:31,457",,フン…
13,200,"00:20:31,457","00:20:35,661",,キュアラブリー　いくわよ
13,200,"00:20:31,457","00:20:35,661",,オッス！
13,201,"00:20:35,661","00:20:38,061",,（２人）ハァーッ！
13,202,"00:20:40,566","00:20:45,171",,フッ…　２人になったところで
13,202,"00:20:40,566","00:20:45,171",,大して　かわるものか！
13,203,"00:20:45,171","00:20:47,356",,フッ！
13,204,"00:20:47,356","00:20:51,627",,ラブリー　シールド！
13,205,"00:20:51,627","00:20:55,027",,ハァーッ！
13,206,"00:20:56,282","00:20:59,082",,フォーチュン！
13,207,"00:21:03,489","00:21:07,489",,（２人）ハァーッ！
13,208,"00:21:10,196","00:21:12,164",,なに!?
13,209,"00:21:12,164","00:21:14,317",,いけるよ　フォーチュン！
13,210,"00:21:14,317","00:21:17,517",,次で決めるわよ！
13,210,"00:21:14,317","00:21:17,517",,うん！
13,211,"00:21:19,338","00:21:24,610",,愛の光を聖なる力に
13,211,"00:21:19,338","00:21:24,610",,ラブプリブレス！
13,212,"00:21:24,610","00:21:30,410",,星の光を聖なる力に
13,212,"00:21:24,610","00:21:30,410",,ラブプリブレス！
13,213,"00:21:31,968","00:21:40,509",,プリキュア
13,213,"00:21:31,968","00:21:40,509",,ピンキーラブ　シュート！
13,214,"00:21:40,509","00:21:48,734",,プリキュア
13,214,"00:21:40,509","00:21:48,734",,スターダスト　シュート！
13,215,"00:21:48,734","00:21:54,273",,♪♪～
13,216,"00:21:54,273","00:21:57,076",,これは…
13,217,"00:21:57,076","00:21:58,676",,グッ…
13,218,"00:22:00,112","00:22:04,812",,グッ…　グォー！
13,218,"00:22:00,112","00:22:04,812",,（２人）ハァーッ！
13,219,"00:22:06,819","00:22:10,106",,≪すごい…
13,219,"00:22:06,819","00:22:10,106",,わたしと　ラブリーの力が合わさって
13,220,"00:22:10,106","00:22:13,906",,力が何倍にも…　ハッ！≫
13,221,"00:22:17,330","00:22:19,732",,（２人）キャーッ！
13,222,"00:22:19,732","00:22:25,054",,そんな…　わたしたちの技が
13,222,"00:22:19,732","00:22:25,054",,かき消されるなんて…
13,223,"00:22:25,054","00:22:30,593",,まさか　プリキュアごときに
13,223,"00:22:25,054","00:22:30,593",,この剣をぬく時が来ようとはな…
13,224,"00:22:30,593","00:22:32,762",,１人のプリキュアは弱い
13,225,"00:22:32,762","00:22:37,016",,だが　ともに戦うことで
13,225,"00:22:32,762","00:22:37,016",,力が何倍にもなる…
13,226,"00:22:37,016","00:22:41,316",,やはり　プリキュアは
13,226,"00:22:37,016","00:22:41,316",,１人のこらず　たおす！
13,227,"00:22:43,322","00:22:47,710",,この子たちを
13,227,"00:22:43,322","00:22:47,710",,これ以上きずつけるのなら…
13,228,"00:22:47,710","00:22:52,548",,ボクにも覚悟がある
13,228,"00:22:47,710","00:22:52,548",,神さま！
13,229,"00:22:52,548","00:22:58,004",,覚悟？　戦う力のない　おまえに
13,229,"00:22:52,548","00:22:58,004",,何ができる？
13,230,"00:22:58,004","00:23:02,575",,ボクの命をかけて
13,230,"00:22:58,004","00:23:02,575",,きみと　さしちがえる
13,231,"00:23:02,575","00:23:05,077",,ボクも消える　が…
13,232,"00:23:05,077","00:23:08,948",,それは　きみのあるじの
13,232,"00:23:05,077","00:23:08,948",,望みではないはずだ
13,233,"00:23:08,948","00:23:13,248",,そうだろう？
13,233,"00:23:08,948","00:23:13,248",,クッ…
13,234,"00:23:22,328","00:23:24,530",,（ファントム）
13,234,"00:23:22,328","00:23:24,530",,オレはミラージュさまのため
13,235,"00:23:24,530","00:23:27,583",,この手で
13,235,"00:23:24,530","00:23:27,583",,すべてのプリキュアをたおす
13,236,"00:23:27,583","00:23:30,986",,そして　世界を不幸にそめ
13,237,"00:23:30,986","00:23:34,686",,かならず　おまえを
13,237,"00:23:30,986","00:23:34,686",,ひざまずかせてやる
13,238,"00:23:40,413","00:23:43,149",,フゥ…
13,239,"00:23:43,149","00:23:47,703",,フォーチュン！　イェ～イ！
13,239,"00:23:43,149","00:23:47,703",,≪（バタッ）
13,240,"00:23:47,703","00:23:53,325",,かんちがいしないで　キュアラブリー
13,240,"00:23:47,703","00:23:53,325",,これは今回だけ
13,241,"00:23:53,325","00:23:57,263",,あなたやキュアプリンセスと
13,241,"00:23:53,325","00:23:57,263",,いっしょに戦う気はないわ
13,242,"00:23:57,263","00:23:59,915",,エヘヘ…　そっか
13,243,"00:23:59,915","00:24:05,371",,今日は力をかしてくれて
13,243,"00:23:59,915","00:24:05,371",,ありがとね！　キュアフォーチュン
13,244,"00:24:05,371","00:24:08,124",,こっちこそ礼を言うぜ！
13,245,"00:24:08,124","00:24:10,710",,（ブルー）キュアフォーチュン
13,246,"00:24:10,710","00:24:14,580",,きみは　どうやって
13,246,"00:24:10,710","00:24:14,580",,プリキュアの力を手に入れたんだい？
13,247,"00:24:14,580","00:24:19,835",,この力は　姉からゆずり受けたもの
13,247,"00:24:14,580","00:24:19,835",,（ブルー）姉？
13,248,"00:24:19,835","00:24:23,835",,姉の名は…　キュアテンダー
13,249,"00:24:33,449","00:24:35,768",,ボクのせいだ…
13,250,"00:24:35,768","00:24:40,656",,すべての不幸の源は
13,250,"00:24:35,768","00:24:40,656",,ボクなのかもしれない…
13,251,"00:24:40,656","00:24:44,243",,神さま？
13,252,"00:24:44,243","00:24:46,996",,わたしは幸せだよ！
13,253,"00:24:46,996","00:24:50,065",,神さまと会えて
13,253,"00:24:46,996","00:24:50,065",,プリキュアになれたこと
13,254,"00:24:50,065","00:24:53,636",,すごく感謝してる
13,255,"00:24:53,636","00:24:58,657",,不幸からだって何からだって
13,255,"00:24:53,636","00:24:58,657",,このキュアラブリーが守るから！
13,256,"00:24:58,657","00:25:04,964",,だから　神さまも　だいじょうぶ！
13,256,"00:24:58,657","00:25:04,964",,神さまも１人じゃない！
13,257,"00:25:04,964","00:25:08,264",,わたしたちが　ついてるよ！
13,258,"00:25:10,469","00:25:16,425",,悩み事があったら相談してよ！
13,258,"00:25:10,469","00:25:16,425",,あたしでよければ相談にのるよ！
13,259,"00:25:16,425","00:25:19,795",,力になるからさ　ねっ？
13,260,"00:25:19,795","00:25:25,167",,めぐみ…
13,260,"00:25:19,795","00:25:25,167",,うん？
13,261,"00:25:25,167","00:25:27,767",,ありがとう
13,262,"00:25:31,791","00:25:35,110",,きみがいてくれて　よかった…
13,263,"00:25:35,110","00:25:49,610",,♪♪～
14,1,"00:00:32,651","00:00:34,251",,アーッ！
14,2,"00:00:35,804","00:00:39,491",,ウゥ…　アッ…
14,3,"00:00:39,491","00:00:42,894",,みんなに　つたえたい！
14,3,"00:00:39,491","00:00:42,894",,わたしが　つたえたい！
14,4,"00:00:42,894","00:00:45,464",,ごぞんじ！
14,4,"00:00:42,894","00:00:45,464",,『プリキュアウィークリー』の
14,5,"00:00:45,464","00:00:49,735",,看板キャスター・
14,5,"00:00:45,464","00:00:49,735",,増子～　美代です！
14,6,"00:00:49,735","00:00:53,171",,つづけて読めば～　マスコミよ！
14,7,"00:00:53,171","00:00:57,292",,イギリス最強のプリキュアが
14,7,"00:00:53,171","00:00:57,292",,まさかの敗北！
14,8,"00:00:57,292","00:01:01,246",,その後も　モスクワ・シドニー・
14,8,"00:00:57,292","00:01:01,246",,ローマなど
14,9,"00:01:01,246","00:01:04,149",,世界各地で活躍するプリキュアが
14,10,"00:01:04,149","00:01:07,653",,相次いで同じ強敵に
14,10,"00:01:04,149","00:01:07,653",,やぶれてしまいました
14,11,"00:01:07,653","00:01:12,541",,その強敵は「プリキュアハンター」と
14,11,"00:01:07,653","00:01:12,541",,名乗ったとのことですが
14,12,"00:01:12,541","00:01:16,161",,その正体は
14,12,"00:01:12,541","00:01:16,161",,いまだに謎につつまれています…
14,13,"00:01:16,161","00:01:20,182",,ゆるせませんわ！
14,13,"00:01:16,161","00:01:20,182",,プリキュアハンター・ファントムめ！
14,14,"00:01:20,182","00:01:25,270",,　テレビ　
14,14,"00:01:20,182","00:01:25,270",,「世界が　プリキュアが
14,14,"00:01:20,182","00:01:25,270",,大ピンチです！」
14,15,"00:01:25,270","00:01:28,023",,（大森ゆうこ）
14,15,"00:01:25,270","00:01:28,023",,めぐみちゃんが無事でよかったよ
14,16,"00:01:28,023","00:01:30,609",,キュアフォーチュンも
14,16,"00:01:28,023","00:01:30,609",,かなわなかったんでしょ？
14,17,"00:01:30,609","00:01:32,344",,（愛乃めぐみ）うん…
14,18,"00:01:32,344","00:01:34,713",,でも　フォーチュンが
14,18,"00:01:32,344","00:01:34,713",,来てくれなかったら
14,19,"00:01:34,713","00:01:36,581",,わたし　やられてた…
14,20,"00:01:36,581","00:01:39,134",,（白雪ひめ）えっ？
14,20,"00:01:36,581","00:01:39,134",,そんなにピンチだったの!?
14,21,"00:01:39,134","00:01:43,055",,心配かけて　ごめんね…
14,21,"00:01:39,134","00:01:43,055",,でも　だいじょうぶ！
14,22,"00:01:43,055","00:01:46,625",,わたしと　ひめと　ゆうゆうの力を
14,22,"00:01:43,055","00:01:46,625",,合わせれば！
14,23,"00:01:46,625","00:01:51,813",,きっと…　プリキュアハンターに…
14,24,"00:01:51,813","00:01:54,399",,勝てる…　と思う…
14,25,"00:01:54,399","00:01:59,688",,めぐみちゃん　だいじょうぶ？
14,25,"00:01:54,399","00:01:59,688",,めぐみ～　元気出してよ～
14,26,"00:01:59,688","00:02:02,607",,プリキュアハンターは強すぎるよ
14,27,"00:02:02,607","00:02:06,007",,ちょっと　プリキュアの自信
14,27,"00:02:02,607","00:02:06,007",,なくしちゃったかも…
14,28,"00:02:09,197","00:02:11,433",,（ブルー）((ボクのせいだ…))
14,29,"00:02:11,433","00:02:17,456",,((すべての不幸の源は
14,29,"00:02:11,433","00:02:17,456",,ボクなのかもしれない…))
14,30,"00:02:17,456","00:02:20,756",,((めぐみ　ありがとう…))
14,31,"00:02:22,327","00:02:25,864",,神さま　だいじょうぶ？
14,32,"00:02:25,864","00:02:28,767",,わたしでいいなら相談にのるよ？
14,33,"00:02:28,767","00:02:34,172",,ありがとう　めぐみ
14,33,"00:02:28,767","00:02:34,172",,ボクは　だいじょうぶだよ…
14,34,"00:02:34,172","00:02:38,560",,たしかに　ファントムは強い
14,34,"00:02:34,172","00:02:38,560",,でも　それを心配して
14,35,"00:02:38,560","00:02:41,646",,暗い気持ちになったりするのは
14,35,"00:02:38,560","00:02:41,646",,よくないよ
14,36,"00:02:41,646","00:02:45,734",,幻影帝国の目的は
14,36,"00:02:41,646","00:02:45,734",,この世界を不幸にすることだ
14,37,"00:02:45,734","00:02:51,173",,だからこそ　こちらが明るく楽しく
14,37,"00:02:45,734","00:02:51,173",,幸せでいることが大切なんだよ
14,38,"00:02:51,173","00:02:55,243",,さすがブルーさまですわ！
14,38,"00:02:51,173","00:02:55,243",,心配しすぎて不幸になったら
14,39,"00:02:55,243","00:02:57,646",,それこそ相手の思うツボですわ！
14,40,"00:02:57,646","00:03:01,767",,暗くなっている場合じゃない！
14,40,"00:02:57,646","00:03:01,767",,何か楽しいことしよう！
14,41,"00:03:01,767","00:03:05,353",,おいしい楽しい潮干狩りは？
14,41,"00:03:01,767","00:03:05,353",,そうだ！
14,42,"00:03:05,353","00:03:08,373",,明日は子ども会の
14,42,"00:03:05,353","00:03:08,373",,潮干狩り大会だった！
14,43,"00:03:08,373","00:03:12,961",,潮干狩り？
14,43,"00:03:08,373","00:03:12,961",,海で貝を拾って　やいて
14,44,"00:03:12,961","00:03:16,031",,みんなでワイワイ食べるんだよ
14,44,"00:03:12,961","00:03:16,031",,わぁ…
14,45,"00:03:16,031","00:03:18,950",,おしょうゆが　こげるかおりが
14,45,"00:03:16,031","00:03:18,950",,ステキなのよ
14,46,"00:03:18,950","00:03:22,170",,ごはん何杯でもいけちゃうの！
14,46,"00:03:18,950","00:03:22,170",,マジで…
14,47,"00:03:22,170","00:03:24,790",,行きたい！
14,47,"00:03:22,170","00:03:24,790",,おいしそうですわ
14,48,"00:03:24,790","00:03:27,959",,≪[TEL]
14,48,"00:03:24,790","00:03:27,959",,うん？
14,49,"00:03:27,959","00:03:31,079",,誠司だ！
14,49,"00:03:27,959","00:03:31,079",,　キュアライン　「よう！」
14,50,"00:03:31,079","00:03:33,849",,もしかして
14,50,"00:03:31,079","00:03:33,849",,潮干狩りのおさそいかな？
14,51,"00:03:33,849","00:03:37,549",,「当たりだ　みんなで行くだろ？」
14,51,"00:03:33,849","00:03:37,549",,もっちろん！
14,52,"00:03:41,039","00:03:43,959",,キュアフォーチュンです
14,52,"00:03:41,039","00:03:43,959",,『プリキュア』１０周年…
14,53,"00:03:43,959","00:03:48,997",,ありがとう！
14,53,"00:03:43,959","00:03:48,997",,今日は『プリキュア』放送５００回記念だよ
14,54,"00:03:48,997","00:03:54,936",,すごごご～い　みんなのおかげだよ
14,54,"00:03:48,997","00:03:54,936",,もう！　ちゃんとやりなさいよ！
14,55,"00:03:54,936","00:03:59,608",,みなさん　これからも『プリキュア』
14,55,"00:03:54,936","00:03:59,608",,（４人）よろしくおねがいします！
14,56,"00:03:59,608","00:04:02,608",,♪♪～主題歌
14,56,"00:03:59,608","00:04:02,608",,『ハピネスチャージプリキュア！ＷＯＷ！』
14,57,"00:07:31,069","00:07:34,469",,≪バス　バス　バスガイド
14,57,"00:07:31,069","00:07:34,469",,かわルンルン！≫
14,58,"00:07:37,292","00:07:39,527",,みんな～　おっはよう！
14,59,"00:07:39,527","00:07:42,847",,今日は　わたしが
14,59,"00:07:39,527","00:07:42,847",,みんなのバスガイドさんです！
14,60,"00:07:42,847","00:07:45,216",,これからバスにのるからね～
14,61,"00:07:45,216","00:07:47,986",,（誠司）点呼取るぞ～
14,61,"00:07:45,216","00:07:47,986",,ひめ～
14,62,"00:07:47,986","00:07:50,538",,フフッ
14,62,"00:07:47,986","00:07:50,538",,何だよ？　その格好
14,63,"00:07:50,538","00:07:53,992",,旅行をもり上げようと思って
14,63,"00:07:50,538","00:07:53,992",,≪お兄ちゃん！
14,64,"00:07:53,992","00:07:58,596",,まだ卓真が来てないよ
14,64,"00:07:53,992","00:07:58,596",,≪オレはここにいるぞ！≫
14,65,"00:07:58,596","00:08:03,118",,はやてのごとく　かけつけて
14,65,"00:07:58,596","00:08:03,118",,はやてのごとく貝をとる！
14,66,"00:08:03,118","00:08:06,387",,仮面タクマー！
14,67,"00:08:06,387","00:08:09,257",,おぉ～！
14,67,"00:08:06,387","00:08:09,257",,またやってる！
14,68,"00:08:09,257","00:08:13,445",,卓真くんは　ヒーローにあこがれてるの
14,68,"00:08:09,257","00:08:13,445",,そうなんだ
14,69,"00:08:13,445","00:08:17,766",,この星の平和はオレが守る！
14,69,"00:08:13,445","00:08:17,766",,そんなこと言っても
14,70,"00:08:17,766","00:08:21,653",,何かあると　すぐにげるじゃん
14,70,"00:08:17,766","00:08:21,653",,すぐなくし
14,70,"00:08:17,766","00:08:21,653",,グッ！
14,71,"00:08:21,653","00:08:25,774",,そんなことない！　今までは
14,71,"00:08:21,653","00:08:25,774",,まだ本気出してなかっただけで
14,72,"00:08:25,774","00:08:28,259",,ウソばっかり
14,72,"00:08:25,774","00:08:28,259",,ウソじゃない！
14,73,"00:08:28,259","00:08:31,980",,あのね～
14,73,"00:08:28,259","00:08:31,980",,実は　わたしもヒーローなんだ
14,74,"00:08:31,980","00:08:34,415",,えっ!?
14,74,"00:08:31,980","00:08:34,415",,ちょっと　めぐみ！
14,75,"00:08:34,415","00:08:38,036",,ひめ！　わたしは　実は…
14,76,"00:08:38,036","00:08:39,721",,めぐみマンなんだ！
